METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
VisualRelevancy;2;What is the missing input symbol on the transition from state q1 to state q2 in this automaton?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the missing input symbol on the transition from state q1 to state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.2, 0.0, 1.0]
VisualRelevancy;2;Can you tell me whether the language recognized by this automaton is non-regular?;Could you be more specific?;[];1.0;0;False;{'user_input': 'Can you tell me whether the language recognized by this automaton is non-regular?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;2;Which language is recognized by this automaton if the state q3 had no outgoing transitions?;Could you be more specific?;[];1.0;0;False;{'user_input': 'Which language is recognized by this automaton if the state q3 had no outgoing transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;2;what is the input that this automaton accepts?;Could you be more specific?;[];1.0;0;False;{'user_input': 'what is the input that this automaton accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;2;What is the language accepted by this automaton for the input string?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;2;what is the language accepted by this finite state automaton for an arbitrary input string?;Could you be more specific?;[];1.0;0;False;{'user_input': 'what is the language accepted by this finite state automaton for an arbitrary input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;2;what is the input of this automaton?;Could you be more specific?;[];1.0;0;False;{'user_input': 'what is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
VisualRelevancy;2;"thanks, that explanation really helped; could you now tell me what language this automaton recognizes for a given input?";Could you be more specific?;[];1.0;0;False;"{'user_input': 'thanks, that explanation really helped; could you now tell me what language this automaton recognizes for a given input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}";[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;2;what is the language accepted by this automaton for the input string?;Could you be more specific?;[];1.0;0;False;{'user_input': 'what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;2;What is the language recognized by this finite automaton?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the language recognized by this finite automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;2;What is the language accepted by this finite state automaton?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the language accepted by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;2;before we say goodbye, could you explain what language this automaton accepts for an input of “?”;Could you be more specific?;[];1.0;0;False;{'user_input': 'before we say goodbye, could you explain what language this automaton accepts for an input of “?”', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.2, 0.3, 0.2, 1.0]
VisualRelevancy;2;what is the language accepted by this automaton for the input string?;Could you be more specific?;[];1.0;0;False;{'user_input': 'what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;2;What is the language recognized by this finite state automaton for an arbitrary input string?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the language recognized by this finite state automaton for an arbitrary input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;What is the language recognized by this automaton?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;what are the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'what are the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;3;Can you explain the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'Can you explain the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 0.95, 1.0, 1.0]
VisualRelevancy;3;Can you list all the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'Can you list all the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;3;Can you tell me what the transitions of this automaton are?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'Can you tell me what the transitions of this automaton are?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;3;"sorry, i misspoke about the transitions before; let me correct myself and restate the transitions of this automaton.";MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.9;0;True;"{'user_input': 'sorry, i misspoke about the transitions before; let me correct myself and restate the transitions of this automaton.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}}";[0.4, 0.4, 0.4, 0.9]
VisualRelevancy;3;Can you tell me the transitions of this automaton, specifying for each one the starting state, the input symbol, and the resulting state?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'Can you tell me the transitions of this automaton, specifying for each one the starting state, the input symbol, and the resulting state?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;3;The final states of the automaton are Q1 and Q2.;The final state is q0.;['simbolo-q0'];1.0;0;False;{'user_input': 'The final states of the automaton are Q1 and Q2.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'Q1'}};[0.0, 1.0, 0.0, 1.0]
VisualRelevancy;3;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;1;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
VisualRelevancy;3;what is the alphabet of this automaton, is it [“1”, “0”]?;Could you be more specific?;[];1.0;1;False;{'user_input': 'what is the alphabet of this automaton, is it [“1”, “0”]?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '1'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;2;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
VisualRelevancy;3;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;2;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.9]
VisualRelevancy;3;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;3;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
VisualRelevancy;3;what is the number of final states in the language recognized by this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;3;False;{'user_input': 'what is the number of final states in the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.9]
VisualRelevancy;3;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;3;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.9]
VisualRelevancy;4;Is q0 the only final state, or are there other accepting states too?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;1;False;{'user_input': 'Is q0 the only final state, or are there other accepting states too?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'state': 'q0'}};[0.0, 0.2, 0.0, 0.3]
VisualRelevancy;4;this is both the initial and the final state of this automaton.;The initial state is q0.;['simbolo-q0'];0.5;1;False;{'user_input': 'this is both the initial and the final state of this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': ['?'], 'states': ['q0']}, '_raw_frame': {'initialState': '?', 'finalStates': '?'}};[0.5, 0.5, 0.5, 0.5]
VisualRelevancy;4;which state is q0 in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;2;False;{'user_input': 'which state is q0 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}};[0.1, 0.2, 0.2, 0.2]
VisualRelevancy;4;What information can you tell me about the state q0?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.4;2;False;{'user_input': 'What information can you tell me about the state q0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}};[0.2, 0.3, 0.2, 0.4]
VisualRelevancy;4;what is the language accepted by the automaton starting from this?;Could you be more specific?;[];1.0;2;False;{'user_input': 'what is the language accepted by the automaton starting from this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;4;Can you show me the pattern that involves the state q0 in this automaton?;Could you be more specific?;[];1.0;2;False;{'user_input': 'Can you show me the pattern that involves the state q0 in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;4;please tell me the state that has exactly 2 transitions.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;3;False;{'user_input': 'please tell me the state that has exactly 2 transitions.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.3]
VisualRelevancy;4;can you tell me what you know about this in this finite state automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];1.0;3;True;{'user_input': 'can you tell me what you know about this in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {}};[0.9, 0.9, 0.4, 1.0]
VisualRelevancy;5;Does this automaton accept the input string 11000 starting from q0?;Could you be more specific?;[];1.0;0;False;{'user_input': 'Does this automaton accept the input string 11000 starting from q0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;5;on the automaton shown, what is the language accepted for the input string 11000?;Could you be more specific?;[];1.0;0;False;{'user_input': 'on the automaton shown, what is the language accepted for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;5;before i go, could you tell me what language this automaton recognizes for the input 11000?;Could you be more specific?;[];1.0;0;False;{'user_input': 'before i go, could you tell me what language this automaton recognizes for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;5;Thanks for the explanation. Before I say goodbye, could you please tell me what is the language recognized by this automaton for the input 11000?;Could you be more specific?;[];1.0;0;False;{'user_input': 'Thanks for the explanation. Before I say goodbye, could you please tell me what is the language recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;5;What is the language accepted by the automaton if the only final state is Q3?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the language accepted by the automaton if the only final state is Q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'Q3'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;5;In this automaton, which state has no outgoing transitions, for example state q3?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.4;0;False;{'user_input': 'In this automaton, which state has no outgoing transitions, for example state q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.0, 0.2, 0.0, 0.4]
VisualRelevancy;5;what is the state of this finite-state automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;0;False;{'user_input': 'what is the state of this finite-state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.3, 0.9]
VisualRelevancy;5;hi, could you help me understand the states of this finite state automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];1.0;0;True;{'user_input': 'hi, could you help me understand the states of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.9, 0.7, 0.5, 1.0]
VisualRelevancy;5;What is the state of this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;0;False;{'user_input': 'What is the state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.2, 0.3, 0.2, 0.9]
VisualRelevancy;5;which is this in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;0;False;{'user_input': 'which is this in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.9]
VisualRelevancy;5;which are the states of this finite state automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;0;False;{'user_input': 'which are the states of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-9;Can you tell me which state comes after q1 on the picture?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Can you tell me which state comes after q1 on the picture?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q1'}};[0.0, 0.2, 0.0, 0.3]
BaseLine;-8;From q2, what single move is shown going out?;the transition is not defined.;[];-1;-1;False;{'user_input': 'From q2, what single move is shown going out?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;-7;Which value is written on the arrow between q0 and q1?;The transition between q0 and q1 is with value 1.;['simbolo-q0-q1'];-1;-1;False;{'user_input': 'Which value is written on the arrow between q0 and q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q1', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-6;Is there any way in this automaton to jump directly from q2 to q4?;There is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Is there any way in this automaton to jump directly from q2 to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-5;What is the only state that is both initial and final in this diagram?;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'What is the only state that is both initial and final in this diagram?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialStates': '?', 'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-4;How many different states do I see in this automaton?;This automaton has 5 states.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'How many different states do I see in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-3;Does this machine ever use the symbol 2 in its alphabet?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Does this machine ever use the symbol 2 in its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['2']}};[0.0, 0.1, 0.0, 1.0]
BaseLine;-2;What kind of automaton is this, deterministic or not?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];-1;-1;True;{'user_input': 'What kind of automaton is this, deterministic or not?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.2, 0.0, 1.0]
BaseLine;-1;What word does this automaton accept that ends where it started?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What word does this automaton accept that ends where it started?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;0;Tell me the total number of arrows in this drawing.;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];-1;-1;True;{'user_input': 'Tell me the total number of arrows in this drawing.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.2, 0.0, 1.0]
BaseLine;1;Which states in this picture are final, according to the notation?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which states in this picture are final, according to the notation?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.2]
BaseLine;2;Which state do I start from if I want to follow the arrows?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which state do I start from if I want to follow the arrows?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;3;What is the output of this automaton when it reads 11000?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What is the output of this automaton when it reads 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;4;What pattern of 1s and 0s does this machine seem designed to recognize?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What pattern of 1s and 0s does this machine seem designed to recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;5;Is this automaton supposed to accept a regular language or something else?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Is this automaton supposed to accept a regular language or something else?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.2, 0.2, 0.2, 1.0]
BaseLine;6;Can you list all the states in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Can you list all the states in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;7;From q2, where do I go if I read a 1?;the transition is not defined.;[];-1;-1;False;{'user_input': 'From q2, where do I go if I read a 1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', '?', '1']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;8;Tell me the exact transition that leads back to q0.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'Tell me the exact transition that leads back to q0.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.2, 0.3, 0.5, 0.5]
BaseLine;9;Which state is drawn as the starting point here?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which state is drawn as the starting point here?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.0, 0.2, 0.2, 0.4]
BaseLine;10;Is q0 the only state that counts as final in this picture?;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Is q0 the only state that counts as final in this picture?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q0'}};[0.9, 1.0, 1.0, 1.0]
BaseLine;11;How many different transitions are shown in this diagram?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'How many different transitions are shown in this diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;12;What output does this machine give for the input 11000?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What output does this machine give for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;13;Does this automaton accept any string that ends with 000?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Does this automaton accept any string that ends with 000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '000'}};[0.0, 0.1, 0.0, 0.9]
BaseLine;14;Is it possible to ever reach q4 starting from q1?;There is no transition between q1 and q4.;[];-1;-1;False;{'user_input': 'Is it possible to ever reach q4 starting from q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q4', '?']]}};[0.2, 0.6, 0.2, 1.0]
BaseLine;15;What is the label on the arrow from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];-1;-1;False;{'user_input': 'What is the label on the arrow from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
