METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
VisualRelevancy;3;Given the automaton shown, what transition sequence does it follow when processing the input 11110000?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;3;False;{'user_input': 'Given the automaton shown, what transition sequence does it follow when processing the input 11110000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11110000'}}
VisualRelevancy;3;can you list all the transitions of this deterministic automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;3;False;{'user_input': 'can you list all the transitions of this deterministic automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}}
VisualRelevancy;3;the transition of this automaton for the input string 11110000 is from q0 to q1 on the first 1, then to q2 on the second 1, then to q3 on the first 0, then to q4 on the second 0, and finally back to q0 on the last 0.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;4;False;{'user_input': 'the transition of this automaton for the input string 11110000 is from q0 to q1 on the first 1, then to q2 on the second 1, then to q3 on the first 0, then to q4 on the second 0, and finally back to q0 on the last 0.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11110000', 'transitions': []}}
VisualRelevancy;3;Can you show me the transition diagram of this automaton using a triangle as the graphic representation?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;5;False;{'user_input': 'Can you show me the transition diagram of this automaton using a triangle as the graphic representation?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'graphicRepresentation': 'triangle'}}
VisualRelevancy;3;in the graphical representation of this automaton as a triangle, can you explain what a transition is?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.9;5;False;{'user_input': 'in the graphical representation of this automaton as a triangle, can you explain what a transition is?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}}
VisualRelevancy;4;What is the difference between an initial state and a final state in a finite state machine?;The initial state is q0.;['simbolo-q0'];0.8;0;False;{'user_input': 'What is the difference between an initial state and a final state in a finite state machine?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}}
VisualRelevancy;4;what are the initial and final states of this automaton?;The initial state is q0.;['simbolo-q0'];0.9;0;False;{'user_input': 'what are the initial and final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}}
VisualRelevancy;4;what are the initial and final states of this finite state automaton?;The initial state is q0.;['simbolo-q0'];0.9;0;False;{'user_input': 'what are the initial and final states of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}}
VisualRelevancy;4;does this automaton contain the pattern 11000 in its states?;Could you be more specific?;[];1.0;0;False;{'user_input': 'does this automaton contain the pattern 11000 in its states?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'pattern': '11000'}}
VisualRelevancy;4;What are the initial and final states of this automaton?;The initial state is q0.;['simbolo-q0'];0.9;0;False;{'user_input': 'What are the initial and final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}}
VisualRelevancy;4;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;0;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}}
VisualRelevancy;5;How can I tell from the diagram whether this automaton is deterministic or nondeterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;0;False;{'user_input': 'How can I tell from the diagram whether this automaton is deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}}
VisualRelevancy;5;Can you show me the graphical representation of this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;0;False;{'user_input': 'Can you show me the graphical representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}}
VisualRelevancy;5;what is the graphical representation pattern of this automaton?;Could you be more specific?;[];1.0;0;False;{'user_input': 'what is the graphical representation pattern of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}}
VisualRelevancy;5;The pattern type of this automaton is clockwise.;Could you be more specific?;[];1.0;0;False;{'user_input': 'The pattern type of this automaton is clockwise.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': 'clockwise'}}
VisualRelevancy;5;the automaton shown does not follow a clockwise pattern, does it?;Could you be more specific?;[];1.0;0;False;{'user_input': 'the automaton shown does not follow a clockwise pattern, does it?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': 'clockwise'}}
VisualRelevancy;5;hello, could you show me the pattern of this finite state automaton, specifically the clockwise pattern?;Could you be more specific?;[];1.0;0;False;{'user_input': 'hello, could you show me the pattern of this finite state automaton, specifically the clockwise pattern?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': 'clockwise'}}
VisualRelevancy;5;could you explain what is meant by the clockwise pattern in this finite state automaton?;Could you be more specific?;[];1.0;0;False;{'user_input': 'could you explain what is meant by the clockwise pattern in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': 'clockwise'}}
VisualRelevancy;5;the pattern of this automaton is clockwise.;Could you be more specific?;[];1.0;0;False;{'user_input': 'the pattern of this automaton is clockwise.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': 'clockwise'}}
VisualRelevancy;5;can you tell me what kind of pattern the automaton in the image follows, for example if its transitions move in a clockwise direction?;Could you be more specific?;[];1.0;0;False;{'user_input': 'can you tell me what kind of pattern the automaton in the image follows, for example if its transitions move in a clockwise direction?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}}
VisualRelevancy;5;which state in this automaton has no outgoing transitions, for example is it q3?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.8;0;False;{'user_input': 'which state in this automaton has no outgoing transitions, for example is it q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
VisualRelevancy;5;is q3 the initial state of this automaton?;It is not the initial state.;[];1.0;0;False;{'user_input': 'is q3 the initial state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}}
VisualRelevancy;5;in this deterministic automaton, which state is both the initial and final state?;The initial state is q0.;['simbolo-q0'];0.9;0;False;{'user_input': 'in this deterministic automaton, which state is both the initial and final state?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}}
VisualRelevancy;5;what are the states of this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;0;False;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
VisualRelevancy;5;Which state is q2 in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;0;False;{'user_input': 'Which state is q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateNames': 'q2'}}
VisualRelevancy;5;"Thank you for showing me the states in this automaton; could you tell me what all the states are?";The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;0;False;"{'user_input': 'Thank you for showing me the states in this automaton; could you tell me what all the states are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': '?'}}"
BaseLine;-9;Can I jump straight from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Can I jump straight from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-8;Which state do I reach from q1 when the machine reads a 1?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which state do I reach from q1 when the machine reads a 1?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q1'}};[0.0, 0.2, 0.0, 0.3]
BaseLine;-7;Tell me the exact transition that sends the automaton back to q0.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'Tell me the exact transition that sends the automaton back to q0.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.2, 0.3, 0.5, 0.9]
BaseLine;-6;What is the only state that is both the starting state and an accepting state here?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'What is the only state that is both the starting state and an accepting state here?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.0, 0.3, 0.0, 0.2]
BaseLine;-5;How many different states are drawn in this finite automaton?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'How many different states are drawn in this finite automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-4;Does this automaton ever move on a 1 from q3 in the picture?;the transition is not defined.;[];-1;-1;False;{'user_input': 'Does this automaton ever move on a 1 from q3 in the picture?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q3', '?', '1']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-3;What alphabet do I need to use so that this diagram makes sense?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What alphabet do I need to use so that this diagram makes sense?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.1, 0.1, 0.1, 1.0]
BaseLine;-2;Is this machine deterministic according to the way the arrows are drawn?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Is this machine deterministic according to the way the arrows are drawn?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automatonType': 'deterministic'}};[0.1, 0.3, 0.2, 1.0]
BaseLine;-1;Show me what happens to the automaton when it processes the input string 11000.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Show me what happens to the automaton when it processes the input string 11000.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.4, 0.5, 0.5, 1.0]
BaseLine;0;Which states in this diagram are final states, if any besides q0?;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which states in this diagram are final states, if any besides q0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;1;Give me the total number of transitions that appear in this automaton.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'Give me the total number of transitions that appear in this automaton.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;2;From which state does the transition labeled 0 that ends in q3 start?;the transition is not defined.;[];-1;-1;False;{'user_input': 'From which state does the transition labeled 0 that ends in q3 start?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['state', 'q3', '0']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;3;What kind of language does this automaton recognize in theory?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What kind of language does this automaton recognize in theory?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': 'theory'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;4;Explain whether this automaton accepts or rejects the input 11100.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Explain whether this automaton accepts or rejects the input 11100.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11100'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;5;What is the pattern type of the path q0→q1→q2→q3→q4→q0 in this graphic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'What is the pattern type of the path q0→q1→q2→q3→q4→q0 in this graphic?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.9, 0.95, 0.9, 1.0]
BaseLine;6;Can you tell me what happens if I start in q2 and keep reading zeros?;there is no transition between q2 and q2.;[];-1;-1;False;{'user_input': 'Can you tell me what happens if I start in q2 and keep reading zeros?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q2', 'input'], ['q2', 'q2', '0']]}};[0.2, 0.6, 0.2, 0.9]
BaseLine;7;From q1, where do I go on input 0 in this diagram?;the transition is not defined.;[];-1;-1;False;{'user_input': 'From q1, where do I go on input 0 in this diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?'], ['?', 'q1', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;8;Is it allowed to jump directly from q0 to q3 in this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Is it allowed to jump directly from q0 to q3 in this automaton?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.1, 0.3, 0.2, 1.0]
BaseLine;9;What is the label on the transition that leads from q3 back toward q0?;there is no transition between q3 and q0.;[];-1;-1;False;{'user_input': 'What is the label on the transition that leads from q3 back toward q0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', 'q0', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;10;Which states in this machine count as final when I finish reading a word?;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which states in this machine count as final when I finish reading a word?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;11;How many different transitions does this whole automaton show?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'How many different transitions does this whole automaton show?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;12;What is the initial state supposed to be in this picture of the finite automaton?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'What is the initial state supposed to be in this picture of the finite automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;13;Does this automaton accept any string that does not contain 11000 as a pattern?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Does this automaton accept any string that does not contain 11000 as a pattern?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': '!11000'}};[0.1, 0.1, 0.1, 1.0]
BaseLine;14;Tell me whether the language of this automaton is regular or not.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Tell me whether the language of this automaton is regular or not.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;15;Is this automaton deterministic according to the definition we use in class?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Is this automaton deterministic according to the definition we use in class?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automatonType': 'deterministic'}};[0.1, 0.4, 0.2, 1.0]
BaseLine;16;What output should I expect if the input string is 11000?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What output should I expect if the input string is 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;17;List all the states that appear in this finite state machine.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'List all the states that appear in this finite state machine.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;18;Which state in this automaton has the greatest number of transitions attached to it?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which state in this automaton has the greatest number of transitions attached to it?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.9]
BaseLine;19;Does any state in this diagram have no transitions going out of it?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Does any state in this diagram have no transitions going out of it?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.8]
BaseLine;20;What kind of pattern over the alphabet {0,1} does this automaton recognize?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What kind of pattern over the alphabet {0,1} does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0', '1']}};[0.0, 0.1, 0.0, 1.0]
BaseLine;21;Can I reach q4 when I start from q2 and just follow the arrows?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Can I reach q4 when I start from q2 and just follow the arrows?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'pathExist': '?'}};[0.1, 0.3, 0.2, 1.0]
BaseLine;22;From q1, what label is on the arrow that goes out?;the transition is not defined.;[];-1;-1;False;{'user_input': 'From q1, what label is on the arrow that goes out?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;23;Tell me what this machine does with the input 11000.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Tell me what this machine does with the input 11000.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.4, 0.6, 0.5, 1.0]
BaseLine;24;Which states in this picture count as final in the formal sense?;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which states in this picture count as final in the formal sense?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;25;Is q0 really the only state where a word can be accepted?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Is q0 really the only state where a word can be accepted?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0'}};[0.1, 0.2, 0.1, 0.8]
BaseLine;26;What is the exact list of transitions that involve state q3?;the transition is not defined.;[];-1;-1;False;{'user_input': 'What is the exact list of transitions that involve state q3?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['?', 'q3', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;27;How many different symbols are allowed on the arrows of this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'How many different symbols are allowed on the arrows of this automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'numberOfSymbols': '?'}};[0.0, 0.4, 0.0, 1.0]
BaseLine;28;What kind of automaton is this, in terms of determinism?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'What kind of automaton is this, in terms of determinism?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.4, 0.2, 1.0]
BaseLine;29;Does this automaton accept any string that does not end back in q0?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Does this automaton accept any string that does not end back in q0?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.2, 0.5, 0.3, 1.0]
BaseLine;30;Give me the number of steps needed to return to q0 when I start at q0 and read 11000.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'Give me the number of steps needed to return to q0 when I start at q0 and read 11000.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfSteps': '?'}};[0.2, 0.4, 0.3, 1.0]
