METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Correctness;5;The pattern recognized by this automaton is the sequence 11000.;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;5;False;{'user_input': 'The pattern recognized by this automaton is the sequence 11000.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'pattern': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;what is the transition sequence followed by the automaton when it receives the input pattern 11000?;there is no transition between q0 and q0.;[];[0.0, 0.1, 0.0, 1.0];0.0;6;False;{'user_input': 'what is the transition sequence followed by the automaton when it receives the input pattern 11000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', 'F'], ['q0', 'q1', 'F'], ['q1', 'q2', 'F'], ['q2', 'q3', 'F'], ['q3', 'q4', 'F']]}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;what is the optimal spatial representation of the transitions in this automaton?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;7;False;{'user_input': 'what is the optimal spatial representation of the transitions in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;5;can you list all the transitions of this finite automaton?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;7;True;{'user_input': 'can you list all the transitions of this finite automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Correctness;5;i accept the transitions of this automaton as: from q0 to q0 with f, from q0 to q1 with f, from q1 to q2 with f, from q2 to q3 with f, and from q3 to q4 with f.;there is no transition between q0 and q0.;[];[1.0, 1.0, 1.0, 1.0];1.0;7;False;{'user_input': 'i accept the transitions of this automaton as: from q0 to q0 with f, from q0 to q1 with f, from q1 to q2 with f, from q2 to q3 with f, and from q3 to q4 with f.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', 'f'], ['q0', 'q1', 'f'], ['q1', 'q2', 'f'], ['q2', 'q3', 'f'], ['q3', 'q4', 'f']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;5;The automaton has the following transitions: from q0 to q0 with F, from q0 to q1 with F, from q1 to q2 with F, from q2 to q3 with F, and from q3 to q4 with F.;there is no transition between q0 and q0.;[];[0.0, 0.2, 0.0, 1.0];0.0;8;False;{'user_input': 'The automaton has the following transitions: from q0 to q0 with F, from q0 to q1 with F, from q1 to q2 with F, from q2 to q3 with F, and from q3 to q4 with F.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', 'F'], ['q0', 'q1', 'F'], ['q1', 'q2', 'F'], ['q2', 'q3', 'F'], ['q3', 'q4', 'F']]}};[0.0, 0.2, 0.0, 1.0]
Correctness;5;What type of automaton is represented by this finite state machine?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.4, 0.3, 1.0];0.3;9;False;{'user_input': 'What type of automaton is represented by this finite state machine?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.4, 0.3, 1.0]
Correctness;5;The transitions of the automaton are: from q0 to q0 with F, from q0 to q1 with F, from q1 to q2 with F, from q2 to q3 with F, and from q3 to q4 with F.;there is no transition between q0 and q0.;[];[0.0, 0.2, 0.0, 1.0];1.0;9;False;{'user_input': 'The transitions of the automaton are: from q0 to q0 with F, from q0 to q1 with F, from q1 to q2 with F, from q2 to q3 with F, and from q3 to q4 with F.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', 'F'], ['q0', 'q1', 'F'], ['q1', 'q2', 'F'], ['q2', 'q3', 'F'], ['q3', 'q4', 'F']]}};[0.0, 0.2, 0.0, 1.0]
Correctness;5;goodbye, here are the transitions of the automaton: from q0 to q0 with f, from q0 to q1 with f, from q1 to q2 with f, from q2 to q3 with f, and from q3 to q4 with f.;there is no transition between q0 and q0.;[];[0.0, 0.9, 0.0, 1.0];0.0;10;False;{'user_input': 'goodbye, here are the transitions of the automaton: from q0 to q0 with f, from q0 to q1 with f, from q1 to q2 with f, from q2 to q3 with f, and from q3 to q4 with f.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', 'f'], ['q0', 'q1', 'f'], ['q1', 'q2', 'f'], ['q2', 'q3', 'f'], ['q3', 'q4', 'f']]}};[0.0, 0.9, 0.0, 1.0]
Correctness;5;Could you list the transitions of the automaton for this pattern as: from q0 to q0 with label f, from q0 to q1 with label f, from q1 to q2 with label f, from q2 to q3 with label f, and from q3 to q4 with label f?;there is no transition between q0 and q0.;[];[0.9, 0.95, 1.0, 1.0];1.0;10;False;{'user_input': 'Could you list the transitions of the automaton for this pattern as: from q0 to q0 with label f, from q0 to q1 with label f, from q1 to q2 with label f, from q2 to q3 with label f, and from q3 to q4 with label f?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', 'f'], ['q0', 'q1', 'f'], ['q1', 'q2', 'f'], ['q2', 'q3', 'f'], ['q3', 'q4', 'f']]}};[0.9, 0.95, 1.0, 1.0]
VisualRelevancy;1;Is it possible to go from q2 to q4 with a single transition in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Is it possible to go from q2 to q4 with a single transition in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;What is the label of the transition from state q2 to state q4?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the label of the transition from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;which state in this automaton has no transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.9];0.2;1;False;{'user_input': 'which state in this automaton has no transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.0, 0.2, 0.0, 0.9]
VisualRelevancy;1;from which state does this transition start in the shown automaton?;The initial state is q0.;['simbolo-q0'];[0.0, 0.2, 0.0, 0.8];0.8;1;False;{'user_input': 'from which state does this transition start in the shown automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[0.0, 0.2, 0.0, 0.8]
VisualRelevancy;1;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.8];0.8;1;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.8]
VisualRelevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];1.0;1;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;1;How many states are there in this automaton?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[1.0, 1.0, 1.0, 1.0];1.0;1;False;{'user_input': 'How many states are there in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;Hello, could you tell me what the current state of this automaton is?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.1, 0.3, 0.3, 1.0];0.9;1;False;{'user_input': 'Hello, could you tell me what the current state of this automaton is?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.1, 0.3, 0.3, 1.0]
VisualRelevancy;2;What is the value on the transition from q1 to q2 in the diagram?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the value on the transition from q1 to q2 in the diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;2;hi, could you tell me what this is?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[0.2, 0.2, 0.2, 0.9];0.8;0;False;{'user_input': 'hi, could you tell me what this is?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'N': 'N', 'a': 'a', 'n': 'n'}};[0.2, 0.2, 0.2, 0.9]
VisualRelevancy;2;can you show me an input that is not 11100?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];1.0;0;False;{'user_input': 'can you show me an input that is not 11100?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '!pattern'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;2;what is the symbol of this?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];1.0;0;False;{'user_input': 'what is the symbol of this?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;2;What is the label of the transition that goes from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the label of the transition that goes from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;2;what is the symbol of this in the automaton’s alphabet?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];1.0;0;False;{'user_input': 'what is the symbol of this in the automaton’s alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;2;before i say goodbye, could you tell me what the missing label is for this?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[0.0, 0.2, 0.0, 0.8];0.9;0;False;{'user_input': 'before i say goodbye, could you tell me what the missing label is for this?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {}};[0.0, 0.2, 0.0, 0.8]
VisualRelevancy;3;Does this automaton accept any string that does not end in 000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];1.0;0;False;{'user_input': 'Does this automaton accept any string that does not end in 000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;What is the graphical representation of the language recognized by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];1.0;0;False;{'user_input': 'What is the graphical representation of the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;What is the graphic representation of this finite state automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.9, 0.95, 0.9, 1.0];1.0;0;False;{'user_input': 'What is the graphic representation of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.9, 0.95, 0.9, 1.0]
VisualRelevancy;3;can you show me the graphic representation of this automaton on your tablet?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.4, 0.6, 0.5, 0.9];1.0;0;False;{'user_input': 'can you show me the graphic representation of this automaton on your tablet?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'visual'}};[0.4, 0.6, 0.5, 0.9]
VisualRelevancy;3;can you tell me what information is available about this in this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.9, 0.95, 0.9, 1.0];1.0;0;False;{'user_input': 'can you tell me what information is available about this in this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {}};[0.9, 0.95, 0.9, 1.0]
VisualRelevancy;3;which pattern does the automaton recognize when it reaches this?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];1.0;0;False;{'user_input': 'which pattern does the automaton recognize when it reaches this?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;3;hi, could you help me with this pattern by explaining the role of this in the automaton?;Could you be more specific?;[];[0.2, 0.2, 0.2, 1.0];1.0;0;False;{'user_input': 'hi, could you help me with this pattern by explaining the role of this in the automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'patternType': '?'}};[0.2, 0.2, 0.2, 1.0]
VisualRelevancy;3;what language is accepted by the automaton starting from this?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];1.0;0;False;{'user_input': 'what language is accepted by the automaton starting from this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;3;is the language recognized by this deterministic automaton deterministic or nondeterministic?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];1.0;0;False;{'user_input': 'is the language recognized by this deterministic automaton deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;what is the language accepted by this automaton, and to which state does the computation end?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];1.0;0;False;{'user_input': 'what is the language accepted by this automaton, and to which state does the computation end?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?', 'output': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;In this finite state automaton, what is the language it accepts if it has only 2 states?;The number of states is incorrect.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.1, 0.9];0.9;0;False;{'user_input': 'In this finite state automaton, what is the language it accepts if it has only 2 states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '2'}};[0.1, 0.2, 0.1, 0.9]
VisualRelevancy;3;there are 2 states in this automaton.;The number of states is incorrect.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'there are 2 states in this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '2'}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;3;can you tell me the language accepted by an automaton that has exactly 2 states?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];1.0;0;False;{'user_input': 'can you tell me the language accepted by an automaton that has exactly 2 states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '2'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;3;set a new question about the states of this automaton where the number of states is 2.;The number of states is incorrect.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.9, 0.9, 0.9, 0.2];0.2;1;False;{'user_input': 'set a new question about the states of this automaton where the number of states is 2.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '2'}};[0.9, 0.9, 0.9, 0.2]
VisualRelevancy;3;can you tell me if this automaton has 2 states?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[1.0, 1.0, 1.0, 1.0];1.0;1;False;{'user_input': 'can you tell me if this automaton has 2 states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;4;How many transitions in total are drawn in this finite state machine?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;True;{'user_input': 'How many transitions in total are drawn in this finite state machine?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;4;How many transitions does this automaton have?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;True;{'user_input': 'How many transitions does this automaton have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;4;How many transitions are there in this automaton?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;True;{'user_input': 'How many transitions are there in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;4;how many transitions does this automaton have?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;True;{'user_input': 'how many transitions does this automaton have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;4;Is the transition function of this automaton deterministic?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.1, 0.2, 0.2, 1.0];1.0;0;True;{'user_input': 'Is the transition function of this automaton deterministic?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitionalSymbol': '?'}};[0.1, 0.2, 0.2, 1.0]
VisualRelevancy;4;from this, what transition does the automaton have?;There is no transition between q3 and q0.;[];[0.1, 0.2, 0.1, 1.0];1.0;0;False;{'user_input': 'from this, what transition does the automaton have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;4;what are the transitions that start from this?;There is no transition between q3 and q0.;[];[0.0, 0.1, 0.0, 1.0];1.0;0;False;{'user_input': 'what are the transitions that start from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {'transitions': []}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;4;What are the transitions that start from state q3?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.4, 0.5, 0.5, 0.2];0.9;0;True;{'user_input': 'What are the transitions that start from state q3?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.4, 0.5, 0.5, 0.2]
VisualRelevancy;4;"yes, i accept this turn; now i will describe the transitions of the automaton shown on the tablet.";MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;True;"{'user_input': 'yes, i accept this turn; now i will describe the transitions of the automaton shown on the tablet.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': []}}";[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;4;the transitions of this automaton are wrong.;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.1, 0.4, 0.2, 0.9];0.9;0;True;{'user_input': 'the transitions of this automaton are wrong.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.1, 0.4, 0.2, 0.9]
VisualRelevancy;4;How many final states do the transitions of this automaton lead to?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.8;0;False;{'user_input': 'How many final states do the transitions of this automaton lead to?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
VisualRelevancy;4;Can you give me information about the state q2 in this automaton?;The state q0 exists.;['simbolo-q0'];[0.0, 0.0, 0.0, 0.0];0.0;1;False;{'user_input': 'Can you give me information about the state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q2'}};[0.0, 0.0, 0.0, 0.0]
VisualRelevancy;4;what is the role of this in this finite state automaton?;The state q2 exists.;['simbolo-q2'];[0.0, 0.1, 0.0, 0.9];0.8;1;False;{'user_input': 'what is the role of this in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'state': '?'}};[0.0, 0.1, 0.0, 0.9]
VisualRelevancy;4;which state do i reach if i follow the clockwise pattern in this automaton?;The state q0 exists.;['simbolo-q0'];[0.1, 0.2, 0.1, 0.9];0.9;1;False;{'user_input': 'which state do i reach if i follow the clockwise pattern in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.1, 0.2, 0.1, 0.9]
VisualRelevancy;4;What is the role of state q2 in this finite state automaton?;The state q2 exists.;['simbolo-q2'];[0.1, 0.2, 0.1, 0.9];0.9;1;False;{'user_input': 'What is the role of state q2 in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}};[0.1, 0.2, 0.1, 0.9]
VisualRelevancy;5;Is this automaton deterministic or nondeterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.0, 0.3, 0.2, 1.0];1.0;0;False;{'user_input': 'Is this automaton deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.3, 0.2, 1.0]
VisualRelevancy;5;What input strings does this automaton accept?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];1.0;0;False;{'user_input': 'What input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
