METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
VisualRelevancy;2;which state in this automaton has no transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;2;False;{'user_input': 'which state in this automaton has no transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}}
VisualRelevancy;2;Which state does the automaton transition to in this diagram?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;3;False;{'user_input': 'Which state does the automaton transition to in this diagram?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}}
VisualRelevancy;3;What language does this automaton accept in terms of binary strings?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What language does this automaton accept in terms of binary strings?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
VisualRelevancy;3;the language accepted by this automaton is the set of all binary strings that contain exactly seven transitions.;Could you be more specific?;[];1.0;0;False;{'user_input': 'the language accepted by this automaton is the set of all binary strings that contain exactly seven transitions.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '7'}}
VisualRelevancy;3;ok, so the language accepted by this automaton has exactly 7 transitions, right?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;True;{'user_input': 'ok, so the language accepted by this automaton has exactly 7 transitions, right?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '7'}}
VisualRelevancy;3;What is the alphabet of this automaton, is it [“2”, “4”]?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the alphabet of this automaton, is it [“2”, “4”]?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '2'}}
VisualRelevancy;3;What is the alphabet of this automaton if it only uses the symbol 2?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the alphabet of this automaton if it only uses the symbol 2?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '2'}}
VisualRelevancy;3;what are the states of this automaton over the alphabet {0,1}?;The state q0 exists.;['simbolo-q0'];0.4;0;False;{'user_input': 'what are the states of this automaton over the alphabet {0,1}?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0', 'states': '1'}}
VisualRelevancy;3;hi again! can you remind me what is the alphabet of this automaton and how many states it has?;Could you be more specific?;[];1.0;0;False;{'user_input': 'hi again! can you remind me what is the alphabet of this automaton and how many states it has?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'number_of_states': '?'}}
VisualRelevancy;3;thank you for explaining the states: the alphabet only has symbol 0 and there is 1 state involved in this part.;Could you be more specific?;[];1.0;0;False;{'user_input': 'thank you for explaining the states: the alphabet only has symbol 0 and there is 1 state involved in this part.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
VisualRelevancy;3;in this automaton, what is the state reached from state 1 when reading the alphabet symbol 0?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;1;False;{'user_input': 'in this automaton, what is the state reached from state 1 when reading the alphabet symbol 0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0']}}
VisualRelevancy;3;What is the initial state of this automaton?;The initial state is q0.;['simbolo-q0'];1.0;1;False;{'user_input': 'What is the initial state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}}
VisualRelevancy;3;In this automaton, which states are reachable by reading only the symbol 0 from the alphabet?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;2;False;{'user_input': 'In this automaton, which states are reachable by reading only the symbol 0 from the alphabet?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0'], 'input': '0'}}
VisualRelevancy;3;for the theoretical finite state automaton shown, what state does the automaton reach when it processes the input string 0 over the alphabet {0}?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.1;3;False;{'user_input': 'for the theoretical finite state automaton shown, what state does the automaton reach when it processes the input string 0 over the alphabet {0}?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}}
VisualRelevancy;3;For the input string `11000`, what is the state reached by the automaton and is the output accepted or denied?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;4;False;{'user_input': 'For the input string `11000`, what is the state reached by the automaton and is the output accepted or denied?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
VisualRelevancy;3;given the automaton shown on the tablet, what is the output if the input is 0?;Could you be more specific?;[];1.0;4;False;{'user_input': 'given the automaton shown on the tablet, what is the output if the input is 0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}}
VisualRelevancy;3;From which state does the automaton move when it reads the input symbol 0?;The initial state is q0.;['simbolo-q0'];0.2;5;False;{'user_input': 'From which state does the automaton move when it reads the input symbol 0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}}
VisualRelevancy;4;Is this automaton deterministic or nondeterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;0;False;{'user_input': 'Is this automaton deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': 'automatonType'}}
VisualRelevancy;4;Is q3 the initial state of this automaton?;It is not the initial state.;[];1.0;0;False;{'user_input': 'Is q3 the initial state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}}
VisualRelevancy;4;what is the initial state of the automaton if we start from q3?;It is not the initial state.;[];1.0;0;False;{'user_input': 'what is the initial state of the automaton if we start from q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}}
VisualRelevancy;4;which state does the automaton reach when it follows an anti-clockwise pattern?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.8;0;False;{'user_input': 'which state does the automaton reach when it follows an anti-clockwise pattern?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}}
VisualRelevancy;4;What are the transitions starting from state Q1 in this automaton?;the transition is not defined.;[];1.0;0;False;{'user_input': 'What are the transitions starting from state Q1 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['Q1', '?', '?']]}}
VisualRelevancy;4;What is the difference between a deterministic and a non-deterministic finite state automaton in terms of how they process an input string?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;0;False;{'user_input': 'What is the difference between a deterministic and a non-deterministic finite state automaton in terms of how they process an input string?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
VisualRelevancy;4;Is q0 the initial and final state of this automaton?;The initial state is q0.;['simbolo-q0'];0.9;0;False;{'user_input': 'Is q0 the initial and final state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'initialState': 'q0', 'finalStates': ['q0']}}
VisualRelevancy;4;what is the optimal spatial representation of the states in this finite state automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;0;False;{'user_input': 'what is the optimal spatial representation of the states in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}}
VisualRelevancy;4;Can you tell me which state this non-regular language corresponds to in the automaton?;Could you be more specific?;[];1.0;0;False;{'user_input': 'Can you tell me which state this non-regular language corresponds to in the automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}}
VisualRelevancy;5;What is the output of the automaton if the input 11000 is given starting from q0?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;0;False;{'user_input': 'What is the output of the automaton if the input 11000 is given starting from q0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
VisualRelevancy;5;How many transitions are there in this automaton?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;True;{'user_input': 'How many transitions are there in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}}
VisualRelevancy;5;for the input string 11000, which state does the automaton end up in?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;1;False;{'user_input': 'for the input string 11000, which state does the automaton end up in?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
VisualRelevancy;5;Which transition sequence does the automaton follow when the input is 11000?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;1;True;{'user_input': 'Which transition sequence does the automaton follow when the input is 11000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
VisualRelevancy;5;For the automaton shown, can you run the input 11000 on it and tell me what happens to the automaton’s alphabet?;Could you be more specific?;[];1.0;1;False;{'user_input': 'For the automaton shown, can you run the input 11000 on it and tell me what happens to the automaton’s alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
VisualRelevancy;5;On which state does the automaton end after processing the input 11000?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;1;False;{'user_input': 'On which state does the automaton end after processing the input 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}}
VisualRelevancy;5;what is the alphabet of this finite state automaton, is it [“1”, “0”]?;Could you be more specific?;[];1.0;1;False;{'user_input': 'what is the alphabet of this finite state automaton, is it [“1”, “0”]?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '1'}}
VisualRelevancy;5;for the input string 11000, what is the resulting state of the automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;2;False;{'user_input': 'for the input string 11000, what is the resulting state of the automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
VisualRelevancy;5;"sorry, i meant the input string 11000; starting from the initial state, which state does the automaton end up in after processing 11000?";The initial state is q0.;['simbolo-q0'];0.2;3;False;"{'user_input': 'sorry, i meant the input string 11000; starting from the initial state, which state does the automaton end up in after processing 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'finalStates': ['q0']}}"
VisualRelevancy;5;What is the language accepted by the automaton that has initial state q0 and final state q0?;Could you be more specific?;[];1.0;3;False;{'user_input': 'What is the language accepted by the automaton that has initial state q0 and final state q0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'finalStates': ['q0']}}
VisualRelevancy;5;In this automaton, which state is both the initial state and the only final state?;The initial state is q0.;['simbolo-q0'];1.0;3;False;{'user_input': 'In this automaton, which state is both the initial state and the only final state?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}}
VisualRelevancy;5;In this automaton, which is the initial state and which are the final states?;The initial state is q0.;['simbolo-q0'];0.9;3;False;{'user_input': 'In this automaton, which is the initial state and which are the final states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}}
VisualRelevancy;5;In this automaton, q0 is both the initial state and the only final state.;The initial state is q0.;['simbolo-q0'];0.9;3;False;{'user_input': 'In this automaton, q0 is both the initial state and the only final state.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'finalStates': ['q0']}}
VisualRelevancy;5;what is the initial and final state of this finite state automaton?;The initial state is q0.;['simbolo-q0'];0.9;3;False;{'user_input': 'what is the initial and final state of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}}
BaseLine;64;What word does this automaton accept that shows the 11000 pattern?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What word does this automaton accept that shows the 11000 pattern?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '11000'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;65;How many accepting states exist in this machine altogether?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'How many accepting states exist in this machine altogether?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[0.0, 0.2, 0.0, 0.2]
BaseLine;-9;Is q0 the only accepting state in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Is q0 the only accepting state in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}};[0.0, 0.2, 0.2, 0.3]
BaseLine;-8;From q2, can I ever reach q4 using just the transitions in the picture?;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'From q2, can I ever reach q4 using just the transitions in the picture?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.4, 0.2, 0.9]
BaseLine;-7;Tell me the symbol on the transition that goes from q1 to q2.;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];-1;-1;False;{'user_input': 'Tell me the symbol on the transition that goes from q1 to q2.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-6;What is the full alphabet of this automaton?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What is the full alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;-5;How many different transitions leave state q0?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;True;{'user_input': 'How many different transitions leave state q0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.0, 0.3, 0.2, 0.9]
BaseLine;-4;Show me what output this automaton gives on input 11000.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Show me what output this automaton gives on input 11000.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;-3;What is the name for the kind of language this automaton accepts?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What is the name for the kind of language this automaton accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'languageType': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;-2;Which state in this diagram has the most transitions connected to it?;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which state in this diagram has the most transitions connected to it?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.2]
BaseLine;-1;Is there any state here that has no outgoing transitions at all?;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Is there any state here that has no outgoing transitions at all?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.2]
BaseLine;0;Tell me whether this automaton is deterministic or not.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Tell me whether this automaton is deterministic or not.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.2, 1.0]
BaseLine;1;From q4, what state do I end up in after reading one more 0?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'From q4, what state do I end up in after reading one more 0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q4', '?', '0']]}};[0.0, 0.2, 0.0, 0.3]
BaseLine;2;Give me the total number of states drawn in this automaton.;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Give me the total number of states drawn in this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;3;Describe the graphical shape used to draw the whole automaton.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Describe the graphical shape used to draw the whole automaton.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'graphicShape': '?'}};[0.2, 0.3, 0.3, 1.0]
BaseLine;4;What input pattern does this automaton seem to be designed to recognize?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What input pattern does this automaton seem to be designed to recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;5;Tell me which state is used as the starting point in this machine.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Tell me which state is used as the starting point in this machine.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.0, 0.2, 0.0, 0.2]
BaseLine;6;Does this automaton ever stop in q2 after reading some input?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Does this automaton ever stop in q2 after reading some input?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automatonType': 'deterministic', 'input': 'input'}};[0.0, 0.3, 0.0, 1.0]
BaseLine;7;From q1, tell me what label is on the arrow that leaves it;the transition is not defined.;[];-1;-1;False;{'user_input': 'From q1, tell me what label is on the arrow that leaves it', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.2, 0.0, 0.9]
BaseLine;8;Show me the path that gets me back to q0 using the smallest number of steps;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Show me the path that gets me back to q0 using the smallest number of steps', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'path': '?'}};[0.2, 0.3, 0.3, 0.9]
BaseLine;9;Is q0 the only accepting state here?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Is q0 the only accepting state here?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'state': 'q0'}};[0.0, 0.2, 0.0, 0.8]
BaseLine;10;Tell me if any transition skips directly from q2 to q4;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Tell me if any transition skips directly from q2 to q4', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;11;What exact sequence of symbols takes the machine from q0 to q4?;there is no transition between q0 and q4.;[];-1;-1;False;{'user_input': 'What exact sequence of symbols takes the machine from q0 to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q4', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;12;Explain what final state means in this picture;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Explain what final state means in this picture', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[0.2, 0.3, 0.2, 0.9]
BaseLine;13;Tell me which states are never used as starting points of arrows;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Tell me which states are never used as starting points of arrows', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.2]
BaseLine;14;What is the alphabet of this automaton supposed to be?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What is the alphabet of this automaton supposed to be?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;15;Is this automaton deterministic or something else?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Is this automaton deterministic or something else?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automatonType': '?'}};[0.1, 0.3, 0.2, 1.0]
BaseLine;16;Give me one binary string that this automaton would accept;Could you be more specific?;[];-1;-1;False;{'user_input': 'Give me one binary string that this automaton would accept', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.0, 0.0, 1.0]
BaseLine;17;Tell me how many different transitions there are in total;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;True;{'user_input': 'Tell me how many different transitions there are in total', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;18;Show me every state that has exactly one outgoing transition;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;True;{'user_input': 'Show me every state that has exactly one outgoing transition', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.4, 0.0, 0.4]
BaseLine;19;What kind of language does this machine recognize in theory?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What kind of language does this machine recognize in theory?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
