METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
VisualRelevancy;3;What is the optimal spatial representation of the states in this finite state automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.8;0;False;{'user_input': 'What is the optimal spatial representation of the states in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}};[0.1, 0.2, 0.2, 0.9]
VisualRelevancy;3;What is the alphabet of this finite state automaton?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;which state of this finite state automaton has the highest number of transitions?;The state q0 exists.;['simbolo-q0'];0.5;0;False;{'user_input': 'which state of this finite state automaton has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.1, 0.0, 0.2]
VisualRelevancy;3;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.8;0;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
VisualRelevancy;3;what are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.9;0;False;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.8]
VisualRelevancy;3;hi! in this automaton with states q0 to q4, could you tell me what the states are?;The state q0 exists.;['simbolo-q0'];0.8;0;False;{'user_input': 'hi! in this automaton with states q0 to q4, could you tell me what the states are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}};[0.2, 0.3, 0.2, 0.8]
VisualRelevancy;3;Which states does this automaton have?;The state q0 exists.;['simbolo-q0'];0.9;0;False;{'user_input': 'Which states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.8]
VisualRelevancy;3;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.9;0;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.6]
VisualRelevancy;4;Why is q0 both an initial state and a final state in this automaton?;The final state is q0.;['simbolo-q0'];0.8;0;False;{'user_input': 'Why is q0 both an initial state and a final state in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialStates': 'q0', 'finalStates': 'q0'}};[0.2, 0.3, 0.2, 0.9]
VisualRelevancy;4;what are the initial and final states of this automaton?;The initial state is q0.;['simbolo-q0'];1.0;0;False;{'user_input': 'what are the initial and final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}};[0.5, 0.7, 0.5, 1.0]
VisualRelevancy;4;What pattern does this automaton recognize when the initial state is q0 and the only final state is also q0?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What pattern does this automaton recognize when the initial state is q0 and the only final state is also q0?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;4;In this automaton, which state is both the initial and the final state, and is it correct to say that q0 is the initial state and also the only final state?;The initial state is q0.;['simbolo-q0'];0.9;0;False;{'user_input': 'In this automaton, which state is both the initial and the final state, and is it correct to say that q0 is the initial state and also the only final state?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}};[0.5, 0.6, 0.5, 0.9]
VisualRelevancy;4;can you confirm that in this automaton the initial state is q0 and the only final state is also q0?;The initial state is q0.;['simbolo-q0'];0.9;0;False;{'user_input': 'can you confirm that in this automaton the initial state is q0 and the only final state is also q0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'finalStates': ['q0']}};[0.5, 0.6, 0.5, 0.9]
VisualRelevancy;4;what are the initial and final states of this automaton?;The initial state is q0.;['simbolo-q0'];0.9;0;False;{'user_input': 'what are the initial and final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}};[0.5, 0.7, 0.5, 1.0]
VisualRelevancy;5;What kind of language does this automaton recognize, regular or not?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What kind of language does this automaton recognize, regular or not?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;5;hi again! could you tell me what is the language accepted by this automaton for an input string?;Could you be more specific?;[];1.0;0;False;{'user_input': 'hi again! could you tell me what is the language accepted by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;5;Which state does the automaton reach after processing the input string 11000?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.9;0;False;{'user_input': 'Which state does the automaton reach after processing the input string 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.2, 0.0, 0.3]
VisualRelevancy;5;given the automaton shown, is the state reached after processing the input 11000 a final state?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;1;False;{'user_input': 'given the automaton shown, is the state reached after processing the input 11000 a final state?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.2, 0.0, 0.3]
VisualRelevancy;5;On which state does the automaton end after processing the input string 11000?;The final state is q0.;['simbolo-q0'];1.0;1;False;{'user_input': 'On which state does the automaton end after processing the input string 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 0.9]
VisualRelevancy;5;given the automaton shown, what is the transition sequence followed by the machine when it receives the input 11000?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;1;False;{'user_input': 'given the automaton shown, what is the transition sequence followed by the machine when it receives the input 11000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[1.0, 0.95, 1.0, 1.0]
VisualRelevancy;5;set the current state of the automaton when processing the input string 11000.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;2;False;{'user_input': 'set the current state of the automaton when processing the input string 11000.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'currentState': '?'}};[0.1, 0.2, 0.2, 0.3]
VisualRelevancy;5;what is the alphabet of this automaton?;Could you be more specific?;[];1.0;2;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;5;which is the current state of this automaton in the transition you are showing?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.1;3;False;{'user_input': 'which is the current state of this automaton in the transition you are showing?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'currentState': '?'}};[0.1, 0.2, 0.2, 0.1]
VisualRelevancy;5;thank you! could you please tell me what the current state of this automaton is?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.1;4;False;{'user_input': 'thank you! could you please tell me what the current state of this automaton is?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'state': '?'}};[0.0, 0.2, 0.2, 0.2]
VisualRelevancy;5;Which states does this automaton have?;The state q0 exists.;['simbolo-q0'];0.9;4;False;{'user_input': 'Which states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.8]
VisualRelevancy;5;"Thank you for helping me understand the states of this automaton; could you tell me what the states are?";The state q0 exists.;['simbolo-q0'];0.9;4;False;"{'user_input': 'Thank you for helping me understand the states of this automaton; could you tell me what the states are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': '?'}}";[0.2, 0.3, 0.2, 0.9]
VisualRelevancy;5;does this automaton ever return to this after following the pattern 1,1,0,0,0?;Could you be more specific?;[];1.0;4;False;{'user_input': 'does this automaton ever return to this after following the pattern 1,1,0,0,0?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'patternLength': '5'}};[0.1, 0.1, 0.1, 1.0]
VisualRelevancy;5;what is the state of this automaton?;The state q0 exists.;['simbolo-q0'];0.9;4;False;{'user_input': 'what is the state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.9]
VisualRelevancy;5;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.4;4;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.4]
BaseLine;9;Which states in this diagram count as accepting states?;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which states in this diagram count as accepting states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.9, 0.9, 1.0, 1.0]
BaseLine;10;How many arrows in total leave all the states together?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'How many arrows in total leave all the states together?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;11;What is the smallest string of 0s and 1s that this automaton accepts?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What is the smallest string of 0s and 1s that this automaton accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;12;Does this automaton read any words that end with exactly three zeros?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Does this automaton read any words that end with exactly three zeros?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;10;How many arrows in total leave all the states in this picture?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'How many arrows in total leave all the states in this picture?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;14;From q0, what happens if the input begins with 0?;there is no transition between q0 and q0.;[];-1;-1;False;{'user_input': 'From q0, what happens if the input begins with 0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', 'input:0']]}};[0.2, 0.8, 0.2, 1.0]
BaseLine;15;List every state that appears in this finite state machine.;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'List every state that appears in this finite state machine.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.9]
BaseLine;16;Give me the full description of the transition that returns to q0.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'Give me the full description of the transition that returns to q0.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.4, 0.5, 0.5, 0.9]
BaseLine;17;Which state in this picture has the largest number of transitions attached to it?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which state in this picture has the largest number of transitions attached to it?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}};[0.0, 0.3, 0.0, 0.9]
BaseLine;18;Is there any state in this automaton that has no transitions at all?;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Is there any state in this automaton that has no transitions at all?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.1, 0.0, 0.2]
BaseLine;19;What kind of language does this automaton recognize in formal language theory?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;True;{'user_input': 'What kind of language does this automaton recognize in formal language theory?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.9, 0.95, 1.0, 1.0]
BaseLine;20;For the input 11000, tell me the sequence of states that the automaton visits.;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'For the input 11000, tell me the sequence of states that the automaton visits.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}};[0.0, 0.1, 0.0, 0.2]
BaseLine;21;Can you tell me what happens if I keep following 0s from q2?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;True;{'user_input': 'Can you tell me what happens if I keep following 0s from q2?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'pathToGoal': '?'}};[0.2, 0.3, 0.3, 1.0]
BaseLine;22;Which state do I reach from q1 on symbol 1?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which state do I reach from q1 on symbol 1?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?'], ['?', 'q1', '?']]}};[0.0, 0.2, 0.0, 0.3]
BaseLine;23;Is there any way to return to q1 once I am in q3?;there is no transition between q3 and q1.;[];-1;-1;False;{'user_input': 'Is there any way to return to q1 once I am in q3?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', 'q1', '?']]}};[0.9, 0.9, 0.9, 1.0]
BaseLine;24;From q0, what single input takes me into q2?;there is no transition between q0 and q2.;[];-1;-1;False;{'user_input': 'From q0, what single input takes me into q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q2', '?']]}};[0.2, 0.9, 0.2, 1.0]
BaseLine;25;What is the label on the transition that goes out of q4?;the transition is not defined.;[];-1;-1;False;{'user_input': 'What is the label on the transition that goes out of q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q4', '?', '?']]}};[0.0, 0.9, 0.0, 1.0]
BaseLine;26;Name every state that counts as a final state here.;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Name every state that counts as a final state here.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;27;Tell me which state counts as the starting point in this diagram.;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Tell me which state counts as the starting point in this diagram.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;28;How many different states can this machine be in at all?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'How many different states can this machine be in at all?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;29;Is the pattern of moves in this automaton considered deterministic?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Is the pattern of moves in this automaton considered deterministic?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': 'deterministic'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;30;What kind of strings does this automaton accept in theory?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What kind of strings does this automaton accept in theory?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'theory'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;31;Give me one example of an input that leaves the automaton in q3.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Give me one example of an input that leaves the automaton in q3.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;32;Does the machine accept any input that begins with 0?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Does the machine accept any input that begins with 0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}};[0.1, 0.2, 0.1, 1.0]
BaseLine;33;Which state is both where we begin and where an accepted run can end?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which state is both where we begin and where an accepted run can end?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;34;Show me the full list of transitions that involve state q0.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'Show me the full list of transitions that involve state q0.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.4, 0.5, 0.5, 0.5]
BaseLine;35;Is the language of this automaton regular according to the definition?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Is the language of this automaton regular according to the definition?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'automatonType': '?'}};[0.1, 0.2, 0.1, 1.0]
BaseLine;36;Can I jump directly from q2 to q4 in this diagram?;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Can I jump directly from q2 to q4 in this diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;37;What label is on the arrow that goes out of q1?;the transition is not defined.;[];-1;-1;False;{'user_input': 'What label is on the arrow that goes out of q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;38;Tell me which of these states counts as the start.;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Tell me which of these states counts as the start.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;39;Which state here is actually final if I follow the picture?;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which state here is actually final if I follow the picture?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
BaseLine;40;Does this machine ever use a symbol other than 0 or 1?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Does this machine ever use a symbol other than 0 or 1?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.2, 0.2, 0.2, 1.0]
BaseLine;41;How many arrows in total do I see between all the states?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'How many arrows in total do I see between all the states?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;17;Is there any state in this picture that has no transitions at all?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Is there any state in this picture that has no transitions at all?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'stateWithNoTransitions': '?'}};[0.0, 0.2, 0.0, 0.5]
BaseLine;18;Tell me the transition details that start from q3.;the transition is not defined.;[];-1;-1;False;{'user_input': 'Tell me the transition details that start from q3.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;44;What kind of strings does this machine accept in general?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What kind of strings does this machine accept in general?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'type'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;45;If the input is 11000, what state do I end in according to the drawing?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'If the input is 11000, what state do I end in according to the drawing?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.2, 0.0, 0.3]
BaseLine;46;Show me all the states that are considered accepting here.;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Show me all the states that are considered accepting here.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;47;How many different states are drawn in this automaton?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'How many different states are drawn in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;48;Tell me whether any state has no arrows leaving it.;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Tell me whether any state has no arrows leaving it.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.1, 0.0, 0.1]
BaseLine;49;What is the output of this automaton when it rejects a word, based on this example?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What is the output of this automaton when it rejects a word, based on this example?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'output': '?'}};[0.1, 0.2, 0.1, 1.0]
BaseLine;50;Is the shape of how the states are arranged important for understanding this automaton?;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Is the shape of how the states are arranged important for understanding this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.1, 0.0, 0.2]
BaseLine;51;Can I jump straight from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Can I jump straight from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;52;What label is on the arrow that goes out of q1?;the transition is not defined.;[];-1;-1;False;{'user_input': 'What label is on the arrow that goes out of q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;53;Tell me which states are accepting in this machine.;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Tell me which states are accepting in this machine.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
BaseLine;54;Which single state does the run always begin in here?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which single state does the run always begin in here?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
